model,checkpoint_sha256,split_hash,filename,mse,cc,sim
center,not_applicable,7ad21b6a799f,COCO_val2014_000000439715.jpg,0.12646512687206268,0.6460148096084595,0.4676637053489685
center,not_applicable,7ad21b6a799f,COCO_val2014_000000439773.jpg,0.16662324965000153,0.1370849907398224,0.23647546768188477
center,not_applicable,7ad21b6a799f,COCO_val2014_000000439837.jpg,0.06396599858999252,0.6695763468742371,0.7082474827766418
center,not_applicable,7ad21b6a799f,COCO_val2014_000000439840.jpg,0.04980127140879631,0.7619412541389465,0.7312586307525635
center,not_applicable,7ad21b6a799f,COCO_val2014_000000440060.jpg,0.14843496680259705,0.5275174975395203,0.352708101272583
center,not_applicable,7ad21b6a799f,COCO_val2014_000000440212.jpg,0.11154022067785263,0.37828388810157776,0.5232604146003723
center,not_applicable,7ad21b6a799f,COCO_val2014_000000440284.jpg,0.13675053417682648,0.2885286211967468,0.49923428893089294
center,not_applicable,7ad21b6a799f,COCO_val2014_000000440387.jpg,0.15437407791614532,0.20152203738689423,0.3389720022678375
center,not_applicable,7ad21b6a799f,COCO_val2014_000000440461.jpg,0.038919661194086075,0.8153737187385559,0.7802577018737793
center,not_applicable,7ad21b6a799f,COCO_val2014_000000440486.jpg,0.050923172384500504,0.8022725582122803,0.7327682971954346
center,not_applicable,7ad21b6a799f,COCO_val2014_000000440514.jpg,0.10442646592855453,0.3406277298927307,0.593675971031189
center,not_applicable,7ad21b6a799f,COCO_val2014_000000440529.jpg,0.1418229043483734,0.29713937640190125,0.4348318874835968
center,not_applicable,7ad21b6a799f,COCO_val2014_000000440562.jpg,0.12689802050590515,0.4061937928199768,0.4796222746372223
center,not_applicable,7ad21b6a799f,COCO_val2014_000000440724.jpg,0.04184592515230179,0.8854197859764099,0.709564208984375
center,not_applicable,7ad21b6a799f,COCO_val2014_000000440779.jpg,0.1291673630475998,0.445620059967041,0.46075356006622314
center,not_applicable,7ad21b6a799f,COCO_val2014_000000441156.jpg,0.12927734851837158,0.6007598638534546,0.4173938035964966
center,not_applicable,7ad21b6a799f,COCO_val2014_000000441196.jpg,0.16077645123004913,0.3812847435474396,0.27701863646507263
center,not_applicable,7ad21b6a799f,COCO_val2014_000000441240.jpg,0.1128200814127922,0.5969112515449524,0.5142812728881836
center,not_applicable,7ad21b6a799f,COCO_val2014_000000441415.jpg,0.11253033578395844,0.4853288233280182,0.534537672996521
center,not_applicable,7ad21b6a799f,COCO_val2014_000000441491.jpg,0.07421360909938812,0.8252546191215515,0.5525549650192261
center,not_applicable,7ad21b6a799f,COCO_val2014_000000441511.jpg,0.1314159482717514,0.5129438042640686,0.3880220651626587
center,not_applicable,7ad21b6a799f,COCO_val2014_000000441522.jpg,0.083501435816288,0.7306177020072937,0.677222490310669
center,not_applicable,7ad21b6a799f,COCO_val2014_000000441541.jpg,0.05859643593430519,0.6292344927787781,0.706194281578064
center,not_applicable,7ad21b6a799f,COCO_val2014_000000441553.jpg,0.07356517761945724,0.6517451405525208,0.6594454050064087
center,not_applicable,7ad21b6a799f,COCO_val2014_000000441854.jpg,0.13996994495391846,0.2756951153278351,0.46726247668266296
center,not_applicable,7ad21b6a799f,COCO_val2014_000000441862.jpg,0.13395994901657104,0.32826676964759827,0.4383973181247711
center,not_applicable,7ad21b6a799f,COCO_val2014_000000441874.jpg,0.13686329126358032,0.4242058992385864,0.43092405796051025
center,not_applicable,7ad21b6a799f,COCO_val2014_000000441969.jpg,0.10402216017246246,0.6731985211372375,0.6151341199874878
center,not_applicable,7ad21b6a799f,COCO_val2014_000000442040.jpg,0.08609279245138168,0.5289390087127686,0.6366907954216003
center,not_applicable,7ad21b6a799f,COCO_val2014_000000442128.jpg,0.1101456806063652,0.6727958917617798,0.5856626629829407
center,not_applicable,7ad21b6a799f,COCO_val2014_000000442323.jpg,0.11628761142492294,0.6277343034744263,0.5141140818595886
center,not_applicable,7ad21b6a799f,COCO_val2014_000000442419.jpg,0.055763762444257736,0.7470791935920715,0.7277615666389465
center,not_applicable,7ad21b6a799f,COCO_val2014_000000442565.jpg,0.13245908915996552,0.5321301817893982,0.4681375026702881
center,not_applicable,7ad21b6a799f,COCO_val2014_000000442582.jpg,0.09011927992105484,0.6750062108039856,0.6028808355331421
center,not_applicable,7ad21b6a799f,COCO_val2014_000000442630.jpg,0.12472771108150482,0.5722793340682983,0.5254759788513184
center,not_applicable,7ad21b6a799f,COCO_val2014_000000442667.jpg,0.0730404481291771,0.7369733452796936,0.6134216785430908
center,not_applicable,7ad21b6a799f,COCO_val2014_000000442724.jpg,0.06177331879734993,0.7527192831039429,0.7451467514038086
center,not_applicable,7ad21b6a799f,COCO_val2014_000000442929.jpg,0.07838223874568939,0.7027314305305481,0.635318398475647
center,not_applicable,7ad21b6a799f,COCO_val2014_000000442942.jpg,0.10583221167325974,0.5600774884223938,0.4808555245399475
center,not_applicable,7ad21b6a799f,COCO_val2014_000000443167.jpg,0.11438316106796265,0.6752819418907166,0.45044177770614624
center,not_applicable,7ad21b6a799f,COCO_val2014_000000443240.jpg,0.1086144745349884,0.5086410045623779,0.5615179538726807
center,not_applicable,7ad21b6a799f,COCO_val2014_000000443313.jpg,0.12031492590904236,0.642724871635437,0.48691773414611816
center,not_applicable,7ad21b6a799f,COCO_val2014_000000443602.jpg,0.13158725202083588,0.3832872807979584,0.460758239030838
center,not_applicable,7ad21b6a799f,COCO_val2014_000000443772.jpg,0.06499983370304108,0.6865054368972778,0.714329719543457
center,not_applicable,7ad21b6a799f,COCO_val2014_000000443784.jpg,0.14278274774551392,0.5124786496162415,0.3599581718444824
center,not_applicable,7ad21b6a799f,COCO_val2014_000000443887.jpg,0.04999788478016853,0.6566782593727112,0.7548089027404785
center,not_applicable,7ad21b6a799f,COCO_val2014_000000444209.jpg,0.09418117254972458,0.46930018067359924,0.6047623157501221
center,not_applicable,7ad21b6a799f,COCO_val2014_000000444236.jpg,0.09554150700569153,0.7290234565734863,0.5919435620307922
center,not_applicable,7ad21b6a799f,COCO_val2014_000000444444.jpg,0.0778559073805809,0.7184574007987976,0.6176804900169373
center,not_applicable,7ad21b6a799f,COCO_val2014_000000444515.jpg,0.12077803164720535,0.4407908618450165,0.5061129331588745
center,not_applicable,7ad21b6a799f,COCO_val2014_000000444565.jpg,0.07509832829236984,0.6546630859375,0.7069881558418274
center,not_applicable,7ad21b6a799f,COCO_val2014_000000444817.jpg,0.14144141972064972,0.37872114777565,0.36647650599479675
center,not_applicable,7ad21b6a799f,COCO_val2014_000000444913.jpg,0.138724684715271,0.45194533467292786,0.5032126903533936
center,not_applicable,7ad21b6a799f,COCO_val2014_000000444926.jpg,0.07256179302930832,0.5338024497032166,0.6655590534210205
center,not_applicable,7ad21b6a799f,COCO_val2014_000000445128.jpg,0.08269260823726654,0.5854213833808899,0.6433138251304626
center,not_applicable,7ad21b6a799f,COCO_val2014_000000445233.jpg,0.1635822355747223,0.07727596908807755,0.2908594608306885
center,not_applicable,7ad21b6a799f,COCO_val2014_000000445267.jpg,0.10205667465925217,0.6877210140228271,0.567330002784729
center,not_applicable,7ad21b6a799f,COCO_val2014_000000445309.jpg,0.08528419584035873,0.7248101830482483,0.6209321022033691
center,not_applicable,7ad21b6a799f,COCO_val2014_000000445371.jpg,0.17096149921417236,0.14155839383602142,0.20233432948589325
center,not_applicable,7ad21b6a799f,COCO_val2014_000000445433.jpg,0.08244940638542175,0.45977288484573364,0.6610812544822693
center,not_applicable,7ad21b6a799f,COCO_val2014_000000445643.jpg,0.10012213885784149,0.6194877028465271,0.5092322826385498
center,not_applicable,7ad21b6a799f,COCO_val2014_000000445662.jpg,0.08881749957799911,0.6482037901878357,0.6201872825622559
center,not_applicable,7ad21b6a799f,COCO_val2014_000000446354.jpg,0.03517019748687744,0.8676032423973083,0.76601243019104
center,not_applicable,7ad21b6a799f,COCO_val2014_000000446626.jpg,0.15621763467788696,0.47741809487342834,0.2365618646144867
center,not_applicable,7ad21b6a799f,COCO_val2014_000000447009.jpg,0.12039027363061905,0.6569393873214722,0.5030932426452637
center,not_applicable,7ad21b6a799f,COCO_val2014_000000447169.jpg,0.07333015650510788,0.48888668417930603,0.6758782863616943
center,not_applicable,7ad21b6a799f,COCO_val2014_000000447187.jpg,0.1069871336221695,0.5308361649513245,0.5588220357894897
center,not_applicable,7ad21b6a799f,COCO_val2014_000000447328.jpg,0.1002892255783081,0.6074396967887878,0.5831603407859802
center,not_applicable,7ad21b6a799f,COCO_val2014_000000447337.jpg,0.0853479653596878,0.7805323600769043,0.5517266988754272
center,not_applicable,7ad21b6a799f,COCO_val2014_000000447522.jpg,0.030244505032896996,0.8499666452407837,0.7986382246017456
center,not_applicable,7ad21b6a799f,COCO_val2014_000000448076.jpg,0.14656755328178406,0.45820850133895874,0.33937859535217285
center,not_applicable,7ad21b6a799f,COCO_val2014_000000448176.jpg,0.09306851774454117,0.7155603766441345,0.6051941514015198
center,not_applicable,7ad21b6a799f,COCO_val2014_000000448243.jpg,0.06521908193826675,0.6146101951599121,0.6920042037963867
center,not_applicable,7ad21b6a799f,COCO_val2014_000000448269.jpg,0.12418639659881592,0.5749271512031555,0.49166184663772583
center,not_applicable,7ad21b6a799f,COCO_val2014_000000448288.jpg,0.1131315529346466,0.45714908838272095,0.53182452917099
center,not_applicable,7ad21b6a799f,COCO_val2014_000000448518.jpg,0.0983649417757988,0.7636381983757019,0.580018937587738
center,not_applicable,7ad21b6a799f,COCO_val2014_000000448535.jpg,0.1347585916519165,0.24861250817775726,0.45119839906692505
center,not_applicable,7ad21b6a799f,COCO_val2014_000000448795.jpg,0.06268465518951416,0.7951133251190186,0.6792596578598022
center,not_applicable,7ad21b6a799f,COCO_val2014_000000448849.jpg,0.14845573902130127,0.49629566073417664,0.35437190532684326
center,not_applicable,7ad21b6a799f,COCO_val2014_000000448897.jpg,0.03365757316350937,0.8407694101333618,0.7874600887298584
center,not_applicable,7ad21b6a799f,COCO_val2014_000000449075.jpg,0.10007214546203613,0.6655343174934387,0.5289523601531982
center,not_applicable,7ad21b6a799f,COCO_val2014_000000449403.jpg,0.1147272139787674,0.63633793592453,0.529239296913147
center,not_applicable,7ad21b6a799f,COCO_val2014_000000449567.jpg,0.1409589648246765,0.3800063729286194,0.47663289308547974
center,not_applicable,7ad21b6a799f,COCO_val2014_000000449594.jpg,0.0941295251250267,0.6555162668228149,0.5685887336730957
center,not_applicable,7ad21b6a799f,COCO_val2014_000000449638.jpg,0.13440927863121033,0.5016191601753235,0.42213165760040283
center,not_applicable,7ad21b6a799f,COCO_val2014_000000449872.jpg,0.108311727643013,0.5490386486053467,0.5342156887054443
center,not_applicable,7ad21b6a799f,COCO_val2014_000000449888.jpg,0.08016376197338104,0.6881856918334961,0.6531341075897217
center,not_applicable,7ad21b6a799f,COCO_val2014_000000450129.jpg,0.08343856036663055,0.6946237683296204,0.6069521307945251
center,not_applicable,7ad21b6a799f,COCO_val2014_000000450182.jpg,0.1190083846449852,0.5372220277786255,0.576712429523468
center,not_applicable,7ad21b6a799f,COCO_val2014_000000450263.jpg,0.12798026204109192,0.4523869454860687,0.39008480310440063
center,not_applicable,7ad21b6a799f,COCO_val2014_000000450303.jpg,0.10748402029275894,0.6143536567687988,0.5099796652793884
center,not_applicable,7ad21b6a799f,COCO_val2014_000000450308.jpg,0.14295941591262817,0.4511309564113617,0.4386231303215027
center,not_applicable,7ad21b6a799f,COCO_val2014_000000450359.jpg,0.11271807551383972,0.32729649543762207,0.5662356019020081
center,not_applicable,7ad21b6a799f,COCO_val2014_000000450364.jpg,0.08061633259057999,0.6535745859146118,0.6871685981750488
center,not_applicable,7ad21b6a799f,COCO_val2014_000000450399.jpg,0.0612935796380043,0.6741760969161987,0.7012799978256226
center,not_applicable,7ad21b6a799f,COCO_val2014_000000450561.jpg,0.09936870634555817,0.6197724342346191,0.547471284866333
center,not_applicable,7ad21b6a799f,COCO_val2014_000000450724.jpg,0.15039250254631042,0.5397311449050903,0.33336642384529114
center,not_applicable,7ad21b6a799f,COCO_val2014_000000450790.jpg,0.04016369953751564,0.832129716873169,0.7462083101272583
center,not_applicable,7ad21b6a799f,COCO_val2014_000000451008.jpg,0.10931422561407089,0.5829331874847412,0.5517964959144592
center,not_applicable,7ad21b6a799f,COCO_val2014_000000451123.jpg,0.16034679114818573,0.330235093832016,0.25702425837516785
center,not_applicable,7ad21b6a799f,COCO_val2014_000000451144.jpg,0.12056421488523483,0.5025486946105957,0.5129196643829346
center,not_applicable,7ad21b6a799f,COCO_val2014_000000451228.jpg,0.10491355508565903,0.4380282759666443,0.6019942760467529
center,not_applicable,7ad21b6a799f,COCO_val2014_000000451234.jpg,0.1103404238820076,0.564141035079956,0.5549917221069336
center,not_applicable,7ad21b6a799f,COCO_val2014_000000451275.jpg,0.12119211256504059,0.5361348986625671,0.5108531713485718
center,not_applicable,7ad21b6a799f,COCO_val2014_000000451284.jpg,0.08734175562858582,0.7178482413291931,0.671588659286499
center,not_applicable,7ad21b6a799f,COCO_val2014_000000451324.jpg,0.09299656003713608,0.49948543310165405,0.6003608703613281
center,not_applicable,7ad21b6a799f,COCO_val2014_000000451345.jpg,0.1358037292957306,0.596735417842865,0.4131323993206024
center,not_applicable,7ad21b6a799f,COCO_val2014_000000451571.jpg,0.0827053114771843,0.6303176283836365,0.6343293190002441
center,not_applicable,7ad21b6a799f,COCO_val2014_000000451679.jpg,0.07955336570739746,0.6342681646347046,0.666266918182373
center,not_applicable,7ad21b6a799f,COCO_val2014_000000451859.jpg,0.1037433072924614,0.5255702137947083,0.5647377371788025
center,not_applicable,7ad21b6a799f,COCO_val2014_000000451943.jpg,0.05700439587235451,0.7868719100952148,0.739250898361206
center,not_applicable,7ad21b6a799f,COCO_val2014_000000451944.jpg,0.0777912363409996,0.677503228187561,0.6774249076843262
center,not_applicable,7ad21b6a799f,COCO_val2014_000000452003.jpg,0.06990475952625275,0.6692655086517334,0.738419771194458
center,not_applicable,7ad21b6a799f,COCO_val2014_000000452312.jpg,0.06571518629789352,0.5358672738075256,0.6935845613479614
center,not_applicable,7ad21b6a799f,COCO_val2014_000000452700.jpg,0.0914161428809166,0.6119185090065002,0.645792543888092
center,not_applicable,7ad21b6a799f,COCO_val2014_000000452966.jpg,0.13950642943382263,0.42353153228759766,0.4070509672164917
center,not_applicable,7ad21b6a799f,COCO_val2014_000000453001.jpg,0.11584966629743576,0.6000449061393738,0.5174777507781982
center,not_applicable,7ad21b6a799f,COCO_val2014_000000453159.jpg,0.08572375774383545,0.5283998847007751,0.6516240835189819
center,not_applicable,7ad21b6a799f,COCO_val2014_000000453178.jpg,0.044568292796611786,0.824397087097168,0.7162312269210815
center,not_applicable,7ad21b6a799f,COCO_val2014_000000453334.jpg,0.1630682498216629,0.0924920067191124,0.35621458292007446
center,not_applicable,7ad21b6a799f,COCO_val2014_000000453341.jpg,0.0654435083270073,0.5211177468299866,0.7200601100921631
center,not_applicable,7ad21b6a799f,COCO_val2014_000000453400.jpg,0.1694386899471283,0.10056280344724655,0.26987552642822266
center,not_applicable,7ad21b6a799f,COCO_val2014_000000453427.jpg,0.08201250433921814,0.6057100892066956,0.6209906339645386
center,not_applicable,7ad21b6a799f,COCO_val2014_000000453824.jpg,0.12428542971611023,0.39032793045043945,0.49532192945480347
center,not_applicable,7ad21b6a799f,COCO_val2014_000000453903.jpg,0.11796596646308899,0.6139301657676697,0.5115947723388672
center,not_applicable,7ad21b6a799f,COCO_val2014_000000454203.jpg,0.0487288199365139,0.7048293948173523,0.7527741193771362
center,not_applicable,7ad21b6a799f,COCO_val2014_000000454252.jpg,0.12327843904495239,0.5265634059906006,0.4112837612628937
center,not_applicable,7ad21b6a799f,COCO_val2014_000000454762.jpg,0.07775921374559402,0.6414541006088257,0.6382116079330444
center,not_applicable,7ad21b6a799f,COCO_val2014_000000455005.jpg,0.1532723754644394,0.2668091654777527,0.311374306678772
center,not_applicable,7ad21b6a799f,COCO_val2014_000000455267.jpg,0.06213100627064705,0.8452369570732117,0.6352986097335815
center,not_applicable,7ad21b6a799f,COCO_val2014_000000455384.jpg,0.1269822120666504,0.44537386298179626,0.4261159300804138
center,not_applicable,7ad21b6a799f,COCO_val2014_000000455395.jpg,0.06563422828912735,0.7580580711364746,0.6730632781982422
center,not_applicable,7ad21b6a799f,COCO_val2014_000000455483.jpg,0.1013040691614151,0.6286928653717041,0.5781258344650269
center,not_applicable,7ad21b6a799f,COCO_val2014_000000455735.jpg,0.10894537717103958,0.6751503348350525,0.5797200798988342
center,not_applicable,7ad21b6a799f,COCO_val2014_000000455751.jpg,0.04896334186196327,0.6985833048820496,0.7317107319831848
center,not_applicable,7ad21b6a799f,COCO_val2014_000000455767.jpg,0.1373167634010315,0.5427713394165039,0.44549477100372314
center,not_applicable,7ad21b6a799f,COCO_val2014_000000455937.jpg,0.12808305025100708,0.532492458820343,0.43673086166381836
center,not_applicable,7ad21b6a799f,COCO_val2014_000000455975.jpg,0.09475371241569519,0.7115952372550964,0.5449427366256714
center,not_applicable,7ad21b6a799f,COCO_val2014_000000456012.jpg,0.10097017139196396,0.6287679076194763,0.5261373519897461
center,not_applicable,7ad21b6a799f,COCO_val2014_000000456077.jpg,0.07936234027147293,0.6825242042541504,0.6096709966659546
center,not_applicable,7ad21b6a799f,COCO_val2014_000000456199.jpg,0.1638607233762741,0.18160133063793182,0.29112905263900757
center,not_applicable,7ad21b6a799f,COCO_val2014_000000456254.jpg,0.10954158753156662,0.5398256778717041,0.5545327067375183
center,not_applicable,7ad21b6a799f,COCO_val2014_000000456323.jpg,0.10393740236759186,0.4048783779144287,0.5763701796531677
center,not_applicable,7ad21b6a799f,COCO_val2014_000000456525.jpg,0.12019221484661102,0.4796042740345001,0.4475437104701996
center,not_applicable,7ad21b6a799f,COCO_val2014_000000456574.jpg,0.11853348463773727,0.5796180367469788,0.4787730276584625
center,not_applicable,7ad21b6a799f,COCO_val2014_000000456690.jpg,0.10865788161754608,0.4206177294254303,0.5006449818611145
center,not_applicable,7ad21b6a799f,COCO_val2014_000000456730.jpg,0.0698956623673439,0.5973284244537354,0.7099153995513916
center,not_applicable,7ad21b6a799f,COCO_val2014_000000456884.jpg,0.08609146624803543,0.5011908411979675,0.6211100816726685
center,not_applicable,7ad21b6a799f,COCO_val2014_000000457078.jpg,0.13475093245506287,0.2350914031267166,0.5558109283447266
center,not_applicable,7ad21b6a799f,COCO_val2014_000000457204.jpg,0.14348889887332916,0.3546430170536041,0.38722431659698486
center,not_applicable,7ad21b6a799f,COCO_val2014_000000457217.jpg,0.15470707416534424,0.33224180340766907,0.31672510504722595
center,not_applicable,7ad21b6a799f,COCO_val2014_000000457226.jpg,0.13203927874565125,0.5782084465026855,0.4464108347892761
center,not_applicable,7ad21b6a799f,COCO_val2014_000000457449.jpg,0.10001063346862793,0.5132544040679932,0.6194883584976196
center,not_applicable,7ad21b6a799f,COCO_val2014_000000457566.jpg,0.07748487591743469,0.7022420167922974,0.5936451554298401
center,not_applicable,7ad21b6a799f,COCO_val2014_000000457575.jpg,0.12285681813955307,0.5403280854225159,0.4585707187652588
center,not_applicable,7ad21b6a799f,COCO_val2014_000000457580.jpg,0.11416645348072052,0.5077517628669739,0.5045725107192993
center,not_applicable,7ad21b6a799f,COCO_val2014_000000457581.jpg,0.13731513917446136,0.4652857780456543,0.4111309051513672
center,not_applicable,7ad21b6a799f,COCO_val2014_000000457780.jpg,0.13541558384895325,0.6328345537185669,0.4043463468551636
center,not_applicable,7ad21b6a799f,COCO_val2014_000000457893.jpg,0.09252619743347168,0.5201908349990845,0.5845171213150024
center,not_applicable,7ad21b6a799f,COCO_val2014_000000457900.jpg,0.07613558322191238,0.6727256178855896,0.6278599500656128
center,not_applicable,7ad21b6a799f,COCO_val2014_000000458048.jpg,0.08545675873756409,0.5178713798522949,0.6358289122581482
center,not_applicable,7ad21b6a799f,COCO_val2014_000000458109.jpg,0.06376907974481583,0.6747728586196899,0.7179253697395325
center,not_applicable,7ad21b6a799f,COCO_val2014_000000458119.jpg,0.1451793760061264,0.5629984736442566,0.3398376405239105
center,not_applicable,7ad21b6a799f,COCO_val2014_000000458410.jpg,0.09574464708566666,0.6084127426147461,0.6391407251358032
center,not_applicable,7ad21b6a799f,COCO_val2014_000000458485.jpg,0.09659747779369354,0.5119112133979797,0.5773752331733704
center,not_applicable,7ad21b6a799f,COCO_val2014_000000458510.jpg,0.05959966033697128,0.8212515711784363,0.6884613633155823
center,not_applicable,7ad21b6a799f,COCO_val2014_000000458549.jpg,0.04644005000591278,0.7365594506263733,0.752743661403656
center,not_applicable,7ad21b6a799f,COCO_val2014_000000458613.jpg,0.07005111128091812,0.7297468185424805,0.6434311866760254
center,not_applicable,7ad21b6a799f,COCO_val2014_000000458755.jpg,0.07080217450857162,0.6654395461082458,0.6391626000404358
center,not_applicable,7ad21b6a799f,COCO_val2014_000000459050.jpg,0.06516867876052856,0.7404133677482605,0.7294283509254456
center,not_applicable,7ad21b6a799f,COCO_val2014_000000459103.jpg,0.08481518179178238,0.6146584153175354,0.662376344203949
center,not_applicable,7ad21b6a799f,COCO_val2014_000000459164.jpg,0.11479324102401733,0.48403865098953247,0.5932208299636841
center,not_applicable,7ad21b6a799f,COCO_val2014_000000459342.jpg,0.15181505680084229,0.19752146303653717,0.3881244361400604
center,not_applicable,7ad21b6a799f,COCO_val2014_000000459598.jpg,0.12773071229457855,0.5646423101425171,0.4716234505176544
center,not_applicable,7ad21b6a799f,COCO_val2014_000000459662.jpg,0.1292901635169983,0.6441391706466675,0.3951370120048523
center,not_applicable,7ad21b6a799f,COCO_val2014_000000459922.jpg,0.1306985318660736,0.5247011184692383,0.39940202236175537
center,not_applicable,7ad21b6a799f,COCO_val2014_000000459933.jpg,0.062172651290893555,0.7269159555435181,0.7322168350219727
center,not_applicable,7ad21b6a799f,COCO_val2014_000000459967.jpg,0.09307610988616943,0.6727398633956909,0.6281649470329285
center,not_applicable,7ad21b6a799f,COCO_val2014_000000460053.jpg,0.12603402137756348,0.4069865643978119,0.5444885492324829
center,not_applicable,7ad21b6a799f,COCO_val2014_000000460091.jpg,0.07822179794311523,0.5637942552566528,0.6505820751190186
center,not_applicable,7ad21b6a799f,COCO_val2014_000000460107.jpg,0.1131746768951416,0.6275799870491028,0.5545796155929565
center,not_applicable,7ad21b6a799f,COCO_val2014_000000460145.jpg,0.13898752629756927,0.41435909271240234,0.394395112991333
center,not_applicable,7ad21b6a799f,COCO_val2014_000000460208.jpg,0.08859390765428543,0.6289676427841187,0.6432875394821167
center,not_applicable,7ad21b6a799f,COCO_val2014_000000460266.jpg,0.07072101533412933,0.7383952140808105,0.677721381187439
center,not_applicable,7ad21b6a799f,COCO_val2014_000000460312.jpg,0.12625104188919067,0.6104744672775269,0.4429304003715515
center,not_applicable,7ad21b6a799f,COCO_val2014_000000460333.jpg,0.15389327704906464,0.5073035955429077,0.37488096952438354
center,not_applicable,7ad21b6a799f,COCO_val2014_000000460378.jpg,0.09050481766462326,0.715114176273346,0.6631278991699219
center,not_applicable,7ad21b6a799f,COCO_val2014_000000460390.jpg,0.13417647778987885,0.39472413063049316,0.43714556097984314
center,not_applicable,7ad21b6a799f,COCO_val2014_000000460407.jpg,0.12840640544891357,0.5722452998161316,0.3842371702194214
center,not_applicable,7ad21b6a799f,COCO_val2014_000000460460.jpg,0.044167887419462204,0.8201956152915955,0.7621239423751831
center,not_applicable,7ad21b6a799f,COCO_val2014_000000460652.jpg,0.15154574811458588,0.40861883759498596,0.3763279914855957
center,not_applicable,7ad21b6a799f,COCO_val2014_000000460684.jpg,0.10883642733097076,0.5825349688529968,0.5770701169967651
center,not_applicable,7ad21b6a799f,COCO_val2014_000000460866.jpg,0.05892900750041008,0.7969004511833191,0.7521145343780518
center,not_applicable,7ad21b6a799f,COCO_val2014_000000460982.jpg,0.16067306697368622,0.11943348497152328,0.3290404677391052
center,not_applicable,7ad21b6a799f,COCO_val2014_000000461030.jpg,0.07149247080087662,0.6902600526809692,0.6514302492141724
center,not_applicable,7ad21b6a799f,COCO_val2014_000000461130.jpg,0.10789750516414642,0.5553872585296631,0.5596131086349487
center,not_applicable,7ad21b6a799f,COCO_val2014_000000461311.jpg,0.12893132865428925,0.3620545268058777,0.4761998653411865
center,not_applicable,7ad21b6a799f,COCO_val2014_000000461331.jpg,0.11836020648479462,0.39658889174461365,0.5301274657249451
center,not_applicable,7ad21b6a799f,COCO_val2014_000000461410.jpg,0.15459862351417542,0.2807063162326813,0.32600483298301697
center,not_applicable,7ad21b6a799f,COCO_val2014_000000461634.jpg,0.11646649986505508,0.6370383501052856,0.4283493757247925
center,not_applicable,7ad21b6a799f,COCO_val2014_000000461715.jpg,0.15200605988502502,0.27166175842285156,0.39526689052581787
center,not_applicable,7ad21b6a799f,COCO_val2014_000000461722.jpg,0.14386598765850067,0.2632530927658081,0.43889084458351135
center,not_applicable,7ad21b6a799f,COCO_val2014_000000461758.jpg,0.10918550193309784,0.43829235434532166,0.6264086365699768
center,not_applicable,7ad21b6a799f,COCO_val2014_000000461775.jpg,0.1287405788898468,0.6494524478912354,0.36339765787124634
center,not_applicable,7ad21b6a799f,COCO_val2014_000000461802.jpg,0.1426880806684494,0.4463523328304291,0.45899498462677
center,not_applicable,7ad21b6a799f,COCO_val2014_000000461839.jpg,0.14552424848079681,0.42830443382263184,0.432163268327713
center,not_applicable,7ad21b6a799f,COCO_val2014_000000461963.jpg,0.11859805881977081,0.5519519448280334,0.573340654373169
center,not_applicable,7ad21b6a799f,COCO_val2014_000000462105.jpg,0.11171293258666992,0.643761157989502,0.5272200107574463
center,not_applicable,7ad21b6a799f,COCO_val2014_000000462241.jpg,0.13177965581417084,0.5128538012504578,0.44931602478027344
center,not_applicable,7ad21b6a799f,COCO_val2014_000000462342.jpg,0.14039136469364166,0.5365917086601257,0.383683979511261
center,not_applicable,7ad21b6a799f,COCO_val2014_000000462424.jpg,0.14789818227291107,0.4044470191001892,0.3384459912776947
center,not_applicable,7ad21b6a799f,COCO_val2014_000000462576.jpg,0.06896638870239258,0.7340595722198486,0.6620117425918579
center,not_applicable,7ad21b6a799f,COCO_val2014_000000462840.jpg,0.11191076040267944,0.6752572655677795,0.567570686340332
center,not_applicable,7ad21b6a799f,COCO_val2014_000000462904.jpg,0.12025731801986694,0.6808767318725586,0.5948009490966797
center,not_applicable,7ad21b6a799f,COCO_val2014_000000462928.jpg,0.12916243076324463,0.603954553604126,0.48561087250709534
center,not_applicable,7ad21b6a799f,COCO_val2014_000000462953.jpg,0.07464135438203812,0.6683301329612732,0.671054482460022
center,not_applicable,7ad21b6a799f,COCO_val2014_000000463084.jpg,0.07261912524700165,0.6854214072227478,0.6409170627593994
center,not_applicable,7ad21b6a799f,COCO_val2014_000000463199.jpg,0.12069381773471832,0.520081102848053,0.4848662316799164
center,not_applicable,7ad21b6a799f,COCO_val2014_000000463290.jpg,0.0936480313539505,0.6564257144927979,0.5646276473999023
center,not_applicable,7ad21b6a799f,COCO_val2014_000000463522.jpg,0.0921277180314064,0.7000501751899719,0.6050457954406738
center,not_applicable,7ad21b6a799f,COCO_val2014_000000463527.jpg,0.11449433863162994,0.5414916276931763,0.5104296207427979
center,not_applicable,7ad21b6a799f,COCO_val2014_000000463583.jpg,0.08111919462680817,0.6098636984825134,0.6793198585510254
center,not_applicable,7ad21b6a799f,COCO_val2014_000000463611.jpg,0.15029558539390564,0.4471991956233978,0.35211288928985596
center,not_applicable,7ad21b6a799f,COCO_val2014_000000463633.jpg,0.08841019868850708,0.6599304676055908,0.6155155301094055
center,not_applicable,7ad21b6a799f,COCO_val2014_000000463703.jpg,0.040216270834207535,0.8416622281074524,0.8038211464881897
center,not_applicable,7ad21b6a799f,COCO_val2014_000000463771.jpg,0.11514794081449509,0.49538934230804443,0.5481767654418945
